"orgEic";"injectionUnit_id";"injectionUnit_name";"injectionUnit_eic"
"40X0000000061468";182355;"TAYFURLAR ENERJÝ ELEKTRÝK ÜRETÝM A.Þ.";"40W000000182355F"
"40X0000000090417";3192420;"GÖKSU HES";"40W0000031924200"
"40X0000000099280";3196268;"TEKAS ELK.ÜRT.SANTRALÝ";"40W000003196268Y"
"40X000000000265U";2717;"TEKBOY  OTOP";"40W000000002717P"
"40X000000008419Q";2225601;"REDDEDÝLMÝÞ";"40W000002225601O"
"40X000000008419Q";2223849;"TEKSMAK TERMÝK-KOJENERASYON SANTRALIÝ";"40W000002223849Z"
"40X000000000280Y";22491;"ANDIRIN HES";"40W000000022491D"
"40X000000000280Y";3906;"ERKENEK HES(TEKTUÐ ELK.)";"40W000000003906H"
"40X000000000280Y";3662;"KALEALTI HES";"40W000000003662J"
"40X000000000280Y";2777;"Kargýlýk HES";"40W0000000027777"
"40X000000000280Y";3715;"Keban Deresi HES";"40W000000003715O"
"40X000000000280Y";472169;"SIRIMTAÞ HES";"40W000000472169Y"
"40X000000000280Y";472165;"SÝNCÝK RES";"40W0000004721655"
"40X0000000073237";1472278;"EDÝNCÝK BES";"40W000001472278L"
"40X000000007379H";2790900;"ONUR HES";"40W100002790900N"
"40X000000000482M";129212;"Gözede II HES";"40W0000001292121"
"40X000000000482M";3754;"TEMSA ELEKTRÝK ÜRETÝM LTD. ÞTÝ.GÖZEDE HES SANTRALI";"40W000000003754E"
"40X000000000482M";118475;"TEMSA ELEKTRÝK ÜRETÝM LTD.ÞTÝ";"40W000000118475H"
"40X0000000005967";3648;"TEPERES Elektrik Üretim A.Þ.(Tepe Res)";"40W000000003648D"
"40X000000000583G";188;"Termal Seramik Sanayi ve Ticaret A.Þ.";"40W100000000188N"
"40X000000000202H";2241;"TEZCAN GALVANÝZLÝ YAPI ELEMANLARI SANAYÝ VE TÝCARET A.Þ.";"40W000000002241B"
"40X000000008246V";3025074;"ANGUTLU I-II REG. ve HES";"40W000003025074R"
"40X000000007899S";1930398;"YAKINCA HES";"40W000001930398A"
"40X000000007899S";1930389;"yakýnca hes";"40W000001930389B"
"40X000000009651H";3195506;"DOÐANKENT HES";"40W000003195506C"
"40X000000009651H";3195469;"KÜRTÜN HES";"40W000003195469T"
"40X000000009651H";3195507;"TORUL HES DB";"40W000003195507A"
"40X0000000118087";3204721;"TOHMA-MEDÝK HES";"40W000003204721N"
"40X000000004711D";53016;"Killik RES";"40W000000053016K"
"40X100000000522N";3195283;"TOROS TARIM SAMSUN SANTRALÝ";"40W0000031952836"
"40X100000000522N";1646;"Toros Tarým Sanayi ve Ticaret A.Þ. Ceyhan";"40W000000001646R"
"40X100000000522N";1645;"Toros Tarým Sanayi ve Ticaret A.Þ. Mersin";"40W000000001645T"
"40X000000008440Z";2221615;"TAHTA HES";"40W000002221615X"
"40X000000008440Z";3712;"TAHTA HES";"40W000000003712U"
"40X000000006160E";220230;"KEMERÇAYIR HES";"40W0000002202300"
"40X000000006160E";219010;"ÜÇHANLAR HES";"40W000000219010C"
"40X000000011346J";3200729;"TRAKYA YENÝÞEHÝR CAM SAN.A.Þ OTOP TESÝSÝ";"40W000003200729R"
"40X000000007141D";806677;"EKÝNÖZÜ1-2 HES";"40W0000008066779"
"40X000000011174M";3200455;"KUYUCAK JES";"40W0000032004551"
"40X100000005822N";118285;"TURHAL ENERJÝ ÜRETÝM";"40W000000118285M"
"40X0000000076795";1808499;"TURKOL OTEL SANTRALÝ";"40W000001808499Q"
"40X000000001184P";4805;"Tuzla JES";"40W000000004805I"
"40X000000009365I";3196808;"TÜFEKÇÝKONAÐI HES";"40W000003196808S"
"40X000000000379F";3197149;"PASÝF 2";"40W0000031971490"
"40X000000000379F";3197148;"PASÝF 3";"40W0000031971482"
"40X000000000379F";3197147;"PASÝF1";"40W0000031971474"
"40X000000000379F";3531;"TÜPRAÞ - Ýzmit Rafinerisi";"40W000000003531Y"
"40X000000000379F";29291;"TÜPRAÞ BATMAN RAFÝNERÝLERÝ A.Þ.";"40W000000029291N"
"40X000000000379F";3657;"TÜPRAÞ KIRIKKALE RAFÝNERÝSÝ";"40W000000003657C"
"40X000000000379F";11430;"TÜPRAÞ ÝZMÝR RAFÝNERÝSÝ";"40W0000000114307"
"40X0000000073229";3196711;"TÜRKAY-GÜNDOÐDU RES";"40W0000031967116"
"40X000000008001O";1808479;"ALAÞEHÝR JES";"40W000001808479W"
"40X000000008001O";3196547;"ALAÞEHÝR JES2";"40W000003196547U"
"40X000000008001O";3204634;"TÜRKERLER JES-3";"40W000003204634I"
"40X0000000106739";3198992;"GÜNEÞ HES(TÝMSE ELK.)";"40W100003198992N"
"40X000000011135W";3200493;"TÝRE BÝYOGAZ ELEKTRÝK SANTRALÝ";"40W000003200493U"
"40X000000009342U";3194009;"POYRAZGÖLÜ RES(UFUK ENR.)";"40W000003194009V"
"40X0000000050695";84418;"GÖKGEDÝK HES";"40W000000084418E"
"40X100000011782N";3204677;"ÜNÝVERSAL TESKTÝL KOJENERASYON SANTRALÝ";"40W0000032046770"
"40X0000000072621";953024;"ARISU REGÜLATÖRÜ VE HES";"40W000000953024W"
"40X000000007359N";1151575;"Kamer regülatörü ve hes";"40W000001151575G"
"40X000000007279L";1048722;"SÖLPEREN HES";"40W0000010487227"
"40X000000011595Z";3204489;"BERGAMA RES ( VENTO ELK ÜRETÝM )";"40W0000032044891"
"40X000000009533N";3197648;"BARBAROS RES";"40W000003197648J"
"40X100000011214N";3200553;"VESMEC KIRK-KAB1 ÇÖP BÝY. SANT.";"40W0000032005531"
"40X000000008219Y";1930154;"KAYAKÖY HES";"40W0000019301541"
"40X000000011876R";3205689;"OYLUM III REG. ve HES";"40W000003205689P"
"40X000000005841W";118232;"Tuðra Regülatörü ve HES";"40W0000001182326"
"40X000000010328Q";3196953;"KARACABEY RES";"40W000003196953J"
"40X000000003305T";31460;"YAMAÇ HES";"40W000000031460N"
"40X000000011776V";3204670;"AKSARAY YAPILCAN BES";"40W000003204670E"
"40X000000011259E";3200633;"YAPILCANLAR2 BES";"40W0000032006333"
"40X0000000083216";947;"YATAGAN 1";"40W000000000947I"
"40X0000000083216";948;"YATAGAN 2";"40W000000000948G"
"40X0000000083216";949;"YATAÐAN 3";"40W000000000949E"
"40X0000000096486";3195223;"YAYLAKÖY RES";"40W000003195223O"
"40X000000011659Z";3204543;"YAYSUN GES";"40W000003204543L"
"40X000000011293E";3200635;"CORNELÝA DÝAMOND HOTEL KOJEN";"40W100003200635N"
"40X000000010308W";3196928;"NAMNAM HES";"40W000003196928I"
"40X000000003928U";36970;"YAÞIL HES";"40W000000036970C"
"40X000000011616G";3204416;"YBT ENERJÝ / HAMAL GES";"40W000003204416S"
"40X0000000045705";106688;"Aksu Hidroelektrik";"40W000000106688G"
"40X0000000045705";51590;"Yedigöl";"40W000000051590Z"
"40X000000008661J";2837182;"CONRAD OTELÝ KOJENERASYON SANTRALI";"40W000002837182Y"
"40X000000010392H";3199273;"AYBÝGE REG. VE HES";"40W000003199273Q"
"40X000000007901U";1724117;"Doruk HES";"40W0000017241177"
"40X0000000062383";308335;"Senbuk27(YENÝ BELEN ENR.)";"40W000000308335P"
"40X0000000062383";298810;"ÞENBÜK RES";"40W000000298810B"
"40X000000006839E";472111;"Yeni Elektrik Doðalgaz Kombine Çevrim Santrali";"40W000000472111S"
"40X0000000095919";3204648;"YENÝHÝSAR RES(YENÝ ENR.)";"40W0000032046487"
"40X000000003606F";26649;"Yeni Uþak Enerji 1";"40W000000026649L"
"40X000000003246J";29304;"Söðütlükaya(Posof III) HES";"40W0000000293043"
"40X000000008339O";2060954;"KEMERKÖY TES";"40W0000020609546"
"40X000000008339O";2060955;"YENÝKÖY TES";"40W0000020609554"
"40X000000000558F";60552;"POYRAZ ENERJÝ";"40W0000000605525"
"40X000000000558F";3806;"Tayfun HES";"40W000000003806L"
"40X000000001146X";4885;"YEÞÝL REG. ve HES(YEÞÝLBAÞ ENR.)";"40W000000004885V"
"40X0000000057995";118441;"YEÞÝLIRMAK 1 HÝDROELEKTRÝK SANTRALÝ";"40W000000118441Y"
"40X000000008379C";2215522;"yeþilköy";"40W000002215522Q"
"40X000000006320I";335813;"Samsun OSB DGKÇS";"40W000000335813C"
"40X000000009283K";3194011;"Adares RES(YGT ELK.ÜRT.A.Þ.)";"40W0000031940117"
"40X000000000417X";3669;"YILDIZ ENTEGRE KOJENERASYON SANTRALÝ";"40W0000000036695"
"40X0000000001283";3709;"YILDIZ MDF GE LM2500 GAS TURBINE";"40W000000003709J"
"40X0000000001283";3611;"YILDIZ SUNTA MDF ORMAN ÜRÜNLERÝ SANAYÝ TESÝSLERÝ ÝTH. ÝHR.VE TÝC";"40W100000003611N"
"40X000000001344T";31459;"KULP I HES";"40W0000000314598"
"40X000000001344T";5545;"KULP-IV HES";"40W000000005545D"
"40X000000005375Z";99951;"VÝZARA HES";"40W0000000999512"
"40X000000000449K";3720;"YPM Elektrik";"40W000000003720V"
"40X000000010355N";3197168;"YUMRUTEPE REG. VE HES";"40W000003197168X"
"40X000000000623U";60661;"Kozdere HES";"40W0000000606610"
"40X000000000623U";3958;"Yurt Enerji Üretim San Tic Ltd Þti(TOCAK HES)";"40W000000003958Z"
"40X000000000623U";6285;"Yurt Enerji Üretim San Tic Ltd.Þti(ALAKIR HES)";"40W0000000062858"
"40X000000008642N";2641852;"YURTBAY SERAMÝK ÝNÖNÜ KOJEN SANTRALI";"40W000002641852G"
"40X000000003968I";3204672;"GÝRLEVÝK 3 REG. ve KARATUÞ HES";"40W000003204672A"
"40X000000003968I";32031;"ÇAKIRMAN HES VE REGÜLATÖRÜ";"40W0000000320314"
"40X000000004863R";2060941;"ARAKLI-3 HES";"40W000002060941F"
"40X000000004863R";106456;"Araklý -1 HES";"40W0000001064560"
"40X0000000052493";93293;"KÖPRÜBAÞI HES(YÜKSEL ENR.)";"40W0000000932937"
"40X0000000081191";2218389;"ÇERÇÝKAYA RES";"40W000002218389O"
"40X0000000067990";472114;"ZAFERTEKSTIL";"40W000000472114M"
"40X000000006258Y";237754;"KIRIKKALE ÇÖP GAZI SANTRALÝ";"40W100000237754N"
"40X000000006258Y";238413;"KIRIKKALE ÇÖP GAZI SANTRALÝ";"40W000000238413K"
"40X0000000096737";3196985;"ZEUS BÝYOKÜTLE E.D.ELK.Ü.T.";"40W0000031969856"
"40X000000006399G";277508;"CEMEL HES";"40W000000277508R"
"40X000000000273V";3612;"ZEYNEP GÝYÝM SANAYÝ VE TÝCARET A.Þ.";"40W000000003612Y"
"40X000000005250I";100072;"ZEYTÝN ENERJÝ ÜRETÝM SAN. TÝC. A.Þ.";"40W000000100072B"
"40X000000000582I";3792;"ATAKÖY HES(ZORLU DOÐAL ELK.)";"40W0000000037926"
"40X000000000582I";3789;"BEYKÖY";"40W000000003789W"
"40X000000000582I";3795;"ENGÝL TRKM";"40W0000000037950"
"40X000000000582I";3798;"JEOTERMAL TERMÝK SANTALÝ";"40W000000003798V"
"40X000000000582I";412031;"KIZILDERE JES-2";"40W000000412031P"
"40X000000000582I";3199497;"KIZILDERE JES-3";"40W0000031994974"
"40X000000000582I";3787;"KUZGUN HES";"40W100000003787N"
"40X000000000582I";3800;"MERCAN HES";"40W000000003800X"
"40X000000000582I";3801;"TERCAN HES";"40W000000003801V"
"40X000000000582I";3794;"ÇILDIR HES";"40W0000000037942"
"40X000000000582I";3796;"ÝKÝZDERE HES";"40W000000003796Z"
"40X000000000104H";2429;"ANKARA SANTRALÝ";"40W000000002429U"
"40X000000000104H";3206131;"LÜLEBURGAZ TERMÝK_KOJENERASYON SANTRALÝ";"40W000003206131Y"
"40X000000000104H";2471;"ZORLU ENERJÝ ELEKTRÝK ÜRETÝM A.Þ. BURSA SANTRALI";"40W000000002471V"
"40X000000000104H";3448;"ZORLU ENERJÝ LÜLEBURGAZ SANTRALI";"40W000000003448L"
"40X000000000104H";3449;"ZORLU ENERJÝ YALOVA SANTRALI";"40W000000003449J"
"40X000000000104H";2729;"ZORLU KAYSERÝ SANTRALI";"40W000000002729I"
"40X000000008921J";3192287;"ZORLU JES";"40W000003192287D"
"40X000000009663A";3195709;"DEMÝRCÝLER RES(ZORLU RZG.)";"40W000003195709Z"
"40X000000009663A";3195664;"SARITEPE RES";"40W000003195664V"
"40X000000002685Z";18651;"Ziyaret RES";"40W000000018651U"
"40X000000000647G";15167;"Cakit";"40W000000015167D"
"40X100000000505N";3768;"Çaldere HES";"40W0000000037683"
"40X000000009788R";3196027;"DEMÝRCÝLÝ RES";"40W000003196027J"
"40X000000009788R";3196955;"SARPINCIK RES";"40W000003196955F"
"40X000000003889E";38532;"Saraçbendi Hidroelektrik Santrali";"40W000000038532Q"
"40X000000003889E";31598;"Çamlýca-3 Hidroelektrik Santrali";"40W000000031598V"
"40X0000000025658";3194170;"ATAKÖY HES(ÇAMLIKAYA ENR.)";"40W000003194170O"
"40X0000000025658";18328;"Çamlýkaya Enerji Üretim ve Ticaret A.Þ.";"40W0000000183280"
"40X000000010377D";3200730;"ÇAN-2 TES";"40W0000032007305"
"40X000000007842K";17889;"AKOCAK HES";"40W0000000178892"
"40X000000007842K";52384;"ÇANAKÇI HES";"40W000000052384X"
"40X000000006940P";804475;"Þadýllý RES";"40W000000804475V"
"40X000000005636X";111604;"ÇARÞAMBA ENERJÝ ELEKTRÝK ÜRETÝM A.Þ.";"40W000000111604U"
"40X000000008360X";2061050;"ÇATALAÐZI TES ";"40W0000020610508"
"40X000000008360X";2830197;"ÇATALAÐZI TES 2";"40W000002830197J"
"40X0000000106933";3199293;"MUÞ-DOÐAN REG.VE HES";"40W000003199293K"
"40X000000005571Z";111676;"ÇAÐLAYAN HES ENERJÝ ÜRETÝM A.Þ.";"40W0000001116765"
"40X000000010833D";3199474;"ÇAÐLAYAN REG. ve HES(ÇÐLYN-SU ÞTÝ.)";"40W000003199474G"
"40X0000000003251";3580;"Çelik Halat ve Tel Sanayii A.Þ.";"40W000000003580L"
"40X000000004494W";41404;"ÖREN";"40W000000041404R"
"40X000000006979Z";585008;"ORC 1";"40W000000585008U"
"40X000000006979Z";585009;"ORC 2";"40W000000585009S"
"40X000000009083S";3192221;"ORHANELÝ 154";"40W0000031922216"
"40X000000009083S";3192220;"TUNÇBÝLEK 380";"40W0000031922208"
"40X000000009083S";3192200;"TUNÇBÝLEK TES 154";"40W000003192200E"
"40X000000009451P";3194336;"PAMUKÖREN JES2";"40W000003194336G"
"40X000000009451P";3195659;"PAMUKÖREN JES3";"40W000003195659O"
"40X000000009451P";3204633;"PAMUKÖREN JES4";"40W000003204633K"
"40X000000006498E";300094;"SEYÝTÖMER  380 KV";"40W000000300094O"
"40X000000006498E";300095;"SEYÝTÖMER 2";"40W000000300095M"
"40X000000006498E";300098;"SEYÝTÖMER 3 154 KV";"40W000000300098G"
"40X000000006498E";300097;"SEYÝTÖMER 4";"40W000000300097I"
"40X000000010375H";3197167;"SULTANHÝSAR JES";"40W000003197167Z"
"40X000000010375H";3204590;"SULTANHÝSAR JES-2";"40W000003204590C"
"40X000000001284L";5268;"RÝXOS GRAND ANKARA OTELÝ";"40W000000005268D"
"40X0000000063185";485540;"Çermikler HES";"40W000000485540L"
"40X000000000149W";262;"OP2-Dengeleme Birimi";"40W000000000262D"
"40X000000000149W";3873;"ÇOLAKOÐLU GT-1 SANTRALÝ";"40W0000000038736"
"40X000000000149W";3718;"ÇOLAKOÐLU OP-2 SANTRALÝ";"40W000000003718I"
"40X100000005998N";181024;"Çifteköprü Elektrik Üretim A.Þ.";"40W0000001810246"
"40X000000010896Q";3199652;"ÇÝMSA ATIK ISI SANTRALÝ";"40W000003199652I"
"40X000000011643D";3204635;"ÖNER HES";"40W000003204635G"
"40X000000006920V";609542;"Salman RES";"40W000000609542V"
"40X000000011768U";3204596;"LALE REGÜLATÖRÜ VE HES";"40W0000032045960"
"40X000000004872Q";83087;"Özaltýn";"40W000000083087G"
"40X100000006338N";272243;"BOZKIR";"40W000000272243P"
"40X100000006338N";272236;"ERMENEK";"40W000000272236M"
"40X000000011855Z";3205560;"DÝNAR 2";"40W000003205560G"
"40X0000000038350";29336;"CEVHER 1-2 HES";"40W000000029336R"
"40X000000009001J";3192421;"Ayvalý HES";"40W000003192421Z"
"40X000000004790S";3758;"ÖZDÝLEK EV TEKSTÝL SANAYÝ VE TÝCARET A.Þ.";"40W0000000037586"
"40X0000000116394";3204582;"ÖZDÝLEK WYNDHAM HOTEL TRÝJENERASYON TESÝSÝ";"40W000003204582B"
"40X0000000055506";106671;"ÖZENÝR ENERJÝ ELEKTRÝK ÜRETÝM SANYÝ VE TÝCARET ANONÝM ÞÝRKETÝ";"40W000000106671X"
"40X000000001003I";4090;"Öztay Enerji Elektrik Üretim Sanayi A.Þ";"40W000000004090X"
"40X000000010353R";3196979;"MARAÞ BÝYOKÜTLE TESÝSÝ";"40W0000031969791"
"40X000000000634P";3987;"GÜNEÞLÝ HES(ÖZYAKUT ENR.)";"40W000000003987S"
"40X000000009449C";3194889;"HIZIR REG.VE HES";"40W000003194889C"
"40X0000000083996";2215429;"DERE HES";"40W000002215429G"
"40X0000000083996";2215479;"ÝVRÝZ HES";"40W0000022154791"
"40X0000000091413";3194023;"HAYMEANA I-II HES";"40W0000031940230"
"40X000000000821Q";4071;"Ütopya Elektrik Üretim San. ve Tic. A.Þ.(Düzova RES)";"40W0000000040710"
"40X000000002725C";3195729;"SEFERÝHÝSAR RES(ÜÇGEN)";"40W000003195729T"
"40X000000004108Q";40270;"Karasu-1 Hidroelektrik Santrali";"40W000000040270R"
"40X000000004108Q";47762;"Karasu-2 Hidroelektrik Santrali";"40W0000000477628"
"40X000000004108Q";64027;"Karasu-4.2 Hidroelektrik Santrali";"40W0000000640274"
"40X000000004108Q";49542;"Karasu-4.3 Hidroelektrik Santrali";"40W000000049542C"
"40X000000004108Q";49539;"Karasu-5 Hidroelektrik Santrali";"40W0000000495391"
"40X0000000065998";414111;"Güzeloluk HES";"40W000000414111H"
"40X000000010795W";3199454;"HATA";"40W000003199454M"
"40X000000010795W";3199455;"ÝGSAÞ ÜRETÝM TESÝSÝ";"40W000003199455K"
"40X0000000017841";831299;"HAVVA REGÜLATÖRÜ ve HES";"40W000000831299M"
"40X000000006902X";607910;"YAZYURDU HES-ÝLCAN ELEKTRÝK ÜRETÝM A.Þ";"40W0000006079101"
"40X000000008725J";3193540;"AKÇAKOYUN HES";"40W000003193540M"
"40X000000011263N";3200590;"GÖKDAÐ RES(ÝLETKEN ENR.)";"40W000003200590W"
"40X000000001364N";101146;"AYANCIK HES";"40W0000001011463"
"40X000000001364N";100566;"AYANCIK HES";"40W000000100566N"
"40X000000001364N";15648;"Güzelçay I-II";"40W000000015648Y"
"40X000000010512X";3197387;"OMMER ENR.TRÝJEN.TESÝSÝ";"40W000003197387L"
"40X000000008459E";2650373;"ÝPEKSAN KOJENERASYON SANTRALI";"40W000002650373R"
"40X0000000055093";106661;"ÝSBÝRLÝGÝ ENERJÝ ÜRETÝM A.Þ";"40W100000106661N"
"40X000000009454J";3195266;"ÝKÝLER HES";"40W0000031952666"
"40X000000000179N";604;"ÝSDEMÝR";"40W000000000604B"
"40X0000000053295";99966;"BÝL-KUR KOJENERASYON";"40W000000099966Q"
"40X0000000001607";299004;"ÝSKUR TEKSTÝL TÝCARET VE SANAYÝ A.Þ (KOJENERASYON)";"40W000000299004X"
"40X0000000001607";582;"ÝSKUR TEKSTÝL TÝCARET VE SANAYÝ A.Þ (SÜLEYMANLI HES)";"40W000000000582W"
"40X000000003948O";36550;"ISG";"40W000000036550Y"
"40X000000000148Y";599;"Ý.B.B. ÝSTAÇ A.Þ. HASDAL ENERJÝ ÜRETÝM TESÝSÝ";"40W000000000599F"
"40X0000000045098";39848;"KAYADÝBÝ";"40W000000039848V"
"40X000000000105F";2741;"ÝZAYDAÞ";"40W000000002741S"
"40X000000000105F";112671;"ÝZAYDAÞ Biyogaz Elektrik Üretim Santralý";"40W000000112671A"
"40X000000000105F";112505;"ÝZAYDAÞ Biyogaz elektrik Üretim Santralý";"40W000000112505R"
"40X000000006999T";952237;"ÝZDEMÝR ENERJÝ";"40W000000952237K"
"40X000000005779B";123126;"ÝZMÝR BÜYÜK EFES OTELCÝLÝK VE TURÝZM A.Þ.";"40W000000123126O"
"40X0000000094882";3195727;"ÝÇ ANADOLU DGKÇS";"40W000003195727X"
"40X0000000005122";3776;"çalkýþla hes";"40W0000000037764"
"40X0000000048313";61976;"ÝÇDAÞ BEKÝRLÝ 1";"40W0000000619767"
"40X0000000048313";1542318;"ÝÇDAÞ BEKÝRLÝ 2";"40W0000015423189"
"40X000000000369I";2728;"ÝÇDAÞ 1";"40W000000002728K"
"40X000000000369I";4054;"ÝÇDAÞ 2";"40W0000000040540"
"40X000000000369I";4136;"ÝÇDAÞ 3";"40W000000004136Z"
"40X000000000369I";4241;"ÝÇDAÞ 3 (2)";"40W0000000042411"
"40X000000000369I";3194120;"Ýçdaþ Biga RES";"40W0000031941202"
"40X0000000073261";3199495;"BAÐIÞTAÞ I HES";"40W0000031994958"
"40X0000000073261";3196227;"KADINCIK 1 HES";"40W000003196227B"
"40X0000000073261";3196228;"KADINCIK 2 HES";"40W0000031962289"
"40X0000000073261";81679;"NÝKSAR HES";"40W0000000816791"
"40X0000000073261";1339806;"NÝKSAR HES";"40W000001339806I"
"40X0000000073261";1398598;"YUKARI MERCAN HES";"40W0000013985985"
"40X0000000073261";242;"Yukarý Mercan HES";"40W000000000242J"
"40X0000000073261";3193620;"ÇÝLEKLÝTEPE HÝDRO";"40W000003193620O"
"40X0000000073261";118356;"ÜÇHARMANLAR HES";"40W000000118356P"
"40X0000000073261";1339710;"ÜÇHARMANLAR HES";"40W000001339710V"
"40X000000011875T";3205870;"ÇÝNE ADNAN MENDERES HES";"40W0000032058701"
"40X000000000348Q";2675;"ÞAHÝNLER ENERJÝ ELEKTRÝK ÜRT.A.Þ.";"40W000000002675F"
"40X000000008059U";1808455;"ÞARENERJÝ ELEKTRÝK ÜRETÝM A.Þ.";"40W0000018084559"
"40X000000009731J";3195712;"AMASYA RES";"40W0000031957129"
"40X0000000117617";3204577;"ÇANAKÇI 1 REGÜLATÖRÜ VE HES";"40W0000032045774"
"40X000000000373R";3619;"ÞIK MAKAS GÝYÝM SAN.TÝC.A.Þ.";"40W000000003619K"
"40X000000000490N";3969;"KOZAK BENDÝ VE HES";"40W000000003969U"
"40X000000000490N";49244;"KÖYOBASI HES";"40W000000049244K"
"40X000000000490N";106700;"ÜÇKAYA HES";"40W000000106700F"
"40X000000000490N";106672;"ÜÇKAYA HES";"40W000000106672V"
